date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,329.91,0.8728
2021-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,196.75,0.5205
2021-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,196.75,0.5205
2021-03-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,437.5,1.1574
2021-03-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,325.0,0.8598
2021-03-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,441.88,1.169
2021-03-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,322.5,0.8532
2021-04-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,575.0,1.5252
2021-04-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13500.0,35.809
2021-04-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,275.0,0.7294
2021-04-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7000.0,18.5676
2021-04-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,450.0,1.1936
2021-04-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,200.0,0.5305
2021-04-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,200.0,0.5305
2021-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,500.0,1.3263
2021-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,400.0,1.061
2021-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,400.0,1.061
2021-04-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,9250.0,24.5358
2021-04-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,6562.5,17.4072
2021-04-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,500.0,1.3263
2021-04-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,250.0,0.6631
2021-04-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,382.0,1.0133
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,413.33,1.0964
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,10333.0,27.4085
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,303.33,0.8046
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,265.63,0.7046
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,6000.0,15.9151
2021-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,20000.0,53.0504
2021-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,502.5,1.3329
2021-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12500.0,33.1565
2021-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,377.5,1.0013
2021-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8183.33,21.7064
2021-04-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,9625.0,25.5305
2021-04-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,15500.0,41.1141
2021-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,537.5,1.4257
2021-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12625.0,33.4881
2021-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,256.25,0.6797
2021-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8000.0,21.2202
2021-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,525.0,1.3926
2021-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13250.0,35.1459
2021-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,275.0,0.7294
2021-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,290.0,0.7692
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,550.0,1.4589
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12000.0,31.8302
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,250.0,0.6631
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,175.0,0.4642
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7000.0,18.5676
2021-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,14400.0,38.1963
2021-04-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,306.66,0.8134
2021-04-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,220.0,0.5836
2021-04-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,220.0,0.5836
2021-04-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,490.63,1.3014
2021-04-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,323.75,0.8588
2021-04-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,506.25,1.3428
2021-04-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,299.06,0.7933
2021-05-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,580.0,1.436
2021-05-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12375.0,30.638
2021-05-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,280.0,0.6932
2021-05-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,6500.0,16.0927
2021-05-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,450.0,1.1141
2021-05-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,231.25,0.5725
2021-05-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,225.0,0.5571
2021-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,550.0,1.3617
2021-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,450.0,1.1141
2021-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,400.0,0.9903
2021-05-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,10200.0,25.2531
2021-05-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,6700.0,16.5878
2021-05-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,500.0,1.2379
2021-05-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,257.5,0.6375
2021-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13700.0,33.9184
2021-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,15055.3,37.2738
2021-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,446.0,1.1042
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,400.0,0.9903
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12000.0,29.7095
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,300.0,0.7427
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,289.5,0.7167
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7500.0,18.5685
2021-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,20500.0,50.7538
2021-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,516.88,1.2797
2021-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13500.0,33.4232
2021-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,395.0,0.9779
2021-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8450.0,20.9205
2021-05-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,10000.0,24.7579
2021-05-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,16000.0,39.6127
2021-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,650.0,1.6093
2021-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13000.0,32.1853
2021-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,290.0,0.718
2021-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8000.0,19.8064
2021-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,421.88,1.0445
2021-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,14033.0,34.7428
2021-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,300.0,0.7427
2021-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,300.0,0.7427
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,600.0,1.4855
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,14000.0,34.6611
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,250.0,0.6189
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,175.0,0.4333
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7500.0,18.5685
2021-05-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,15000.0,37.1369
2021-05-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,321.79,0.7967
2021-05-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,224.17,0.555
2021-05-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,216.67,0.5364
2021-05-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,450.0,1.1141
2021-05-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,400.0,0.9903
2021-05-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,500.0,1.2379
2021-05-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,314.38,0.7783
2021-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,600.0,1.3921
2021-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13000.0,30.1624
2021-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,300.0,0.6961
2021-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7500.0,17.4014
2021-06-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,450.63,1.0455
2021-06-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,250.31,0.5808
2021-06-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,243.75,0.5655
2021-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,612.5,1.4211
2021-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,462.5,1.0731
2021-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,450.0,1.0441
2021-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,10500.0,24.3619
2021-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8050.0,18.6775
2021-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,550.0,1.2761
2021-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,312.5,0.7251
2021-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,14000.0,32.4826
2021-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,9583.3,22.235
2021-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,16000.0,37.123
2021-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,460.0,1.0673
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,500.0,1.1601
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13000.0,30.1624
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,396.88,0.9208
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,375.0,0.8701
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7500.0,17.4014
2021-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,25000.0,58.0046
2021-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,551.25,1.279
2021-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12900.0,29.9304
2021-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,455.84,1.0576
2021-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,9160.0,21.2529
2021-06-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,12000.0,27.8422
2021-06-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,14000.0,32.4826
2021-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,762.5,1.7691
2021-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,14000.0,32.4826
2021-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,315.0,0.7309
2021-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,9675.0,22.4478
2021-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,490.63,1.1384
2021-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,16375.0,37.993
2021-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,387.5,0.8991
2021-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,387.5,0.8991
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,625.0,1.4501
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,15000.0,34.8028
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,275.0,0.6381
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,200.0,0.464
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,8000.0,18.5615
2021-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,16000.0,37.123
2021-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,400.0,0.9281
2021-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,264.33,0.6133
2021-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,240.0,0.5568
2021-06-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,503.13,1.1674
2021-06-15,West Kordofan,El Salam,El Fula,11.7315405,28.3578827999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,340.0,0.7889
2021-06-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,781.25,1.8126
2021-06-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,346.25,0.8034
2021-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,637.5,1.4391
2021-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,13000.0,29.3454
2021-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,325.0,0.7336
2021-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,7500.0,16.93
2021-07-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,452.5,1.0214
2021-07-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,251.25,0.5672
2021-07-15,Central Darfur,Zalingei,Zalingi,12.89999,23.47999,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,250.0,0.5643
2021-07-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,637.5,1.4391
2021-07-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,500.0,1.1287
2021-07-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,12100.0,27.3138
2021-07-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,9520.0,21.4898
2021-07-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,587.5,1.3262
2021-07-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,357.5,0.807
2021-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,15200.0,34.3115
2021-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,10970.0,24.763
2021-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,15700.0,35.4402
2021-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,440.0,0.9932
